scale,steel_kind,hsb,fur_avg_temp,fur_total_time,rolling_method,rolling_temp,descaling_count,work_group
양품,T,적용,1138.5,259,TMCP(온도제어),934,8,1조
양품,T,적용,1139.5,238,TMCP(온도제어),937,8,1조
양품,T,적용,1125.0,258,TMCP(온도제어),889,8,1조
양품,T,적용,1139.5,266,TMCP(온도제어),885,8,1조
양품,T,적용,1134.0,246,TMCP(온도제어),873,8,1조
양품,T,적용,1135.5,255,TMCP(온도제어),874,8,1조
양품,T,적용,1134.0,278,TMCP(온도제어),878,8,1조
양품,T,적용,1135.0,272,TMCP(온도제어),870,8,1조
양품,T,적용,1124.5,241,TMCP(온도제어),873,8,1조
불량,T,적용,1129.5,290,TMCP(온도제어),881,7,1조
양품,T,적용,1129.5,261,CR(제어압연),881,8,1조
양품,T,적용,1125.0,252,TMCP(온도제어),869,8,1조
양품,T,적용,1125.0,259,CR(제어압연),869,8,1조
양품,T,적용,1129.5,280,TMCP(온도제어),820,8,1조
양품,T,적용,1129.5,286,CR(제어압연),820,8,1조
불량,T,적용,1128.0,259,CR(제어압연),1057,8,1조
양품,T,적용,1119.5,289,TMCP(온도제어),926,8,1조
양품,T,적용,1119.5,282,CR(제어압연),926,8,1조
양품,T,적용,1119.0,263,CR(제어압연),931,8,1조
양품,T,적용,1119.0,254,TMCP(온도제어),931,8,1조
불량,T,적용,1125.0,286,TMCP(온도제어),929,5,1조
양품,T,적용,1129.0,293,TMCP(온도제어),929,6,1조
양품,T,적용,1124.0,289,TMCP(온도제어),929,6,1조
양품,T,적용,1127.0,302,TMCP(온도제어),925,6,1조
양품,T,적용,1125.5,237,TMCP(온도제어),928,6,1조
양품,T,적용,1113.0,303,TMCP(온도제어),860,6,1조
양품,T,적용,1117.0,240,TMCP(온도제어),836,6,1조
양품,T,적용,1116.5,276,TMCP(온도제어),832,6,1조
양품,T,적용,1121.0,216,TMCP(온도제어),832,6,1조
양품,T,적용,1118.5,240,TMCP(온도제어),832,6,1조
양품,T,적용,1112.5,219,TMCP(온도제어),841,6,1조
양품,T,적용,1123.0,220,TMCP(온도제어),933,6,1조
양품,T,적용,1123.0,251,CR(제어압연),933,6,1조
양품,T,적용,1129.0,246,TMCP(온도제어),933,6,1조
양품,T,적용,1129.0,231,CR(제어압연),933,6,1조
양품,T,적용,1127.0,284,TMCP(온도제어),937,6,1조
양품,T,적용,1127.0,281,CR(제어압연),937,6,1조
양품,T,적용,1130.5,244,TMCP(온도제어),930,6,1조
양품,T,적용,1130.5,268,CR(제어압연),930,6,1조
양품,T,적용,1124.0,250,TMCP(온도제어),936,6,1조
양품,T,적용,1124.0,251,CR(제어압연),936,6,1조
양품,T,적용,1125.5,262,TMCP(온도제어),933,6,1조
양품,T,적용,1125.5,245,CR(제어압연),933,6,1조
양품,T,적용,1117.0,272,TMCP(온도제어),838,6,1조
양품,T,적용,1117.0,272,CR(제어압연),838,6,1조
양품,T,적용,1130.0,247,TMCP(온도제어),837,6,1조
양품,T,적용,1129.0,238,TMCP(온도제어),862,6,1조
양품,T,적용,1127.5,273,TMCP(온도제어),862,6,1조
양품,T,적용,1129.5,261,TMCP(온도제어),861,6,1조
양품,T,적용,1122.5,266,TMCP(온도제어),862,6,1조
양품,T,적용,1128.5,223,TMCP(온도제어),856,6,1조
양품,T,적용,1130.0,229,TMCP(온도제어),860,6,1조
양품,T,적용,1125.5,256,TMCP(온도제어),863,6,1조
양품,T,적용,1134.0,257,TMCP(온도제어),864,6,1조
양품,T,적용,1127.5,228,TMCP(온도제어),845,6,1조
양품,T,적용,1127.5,232,CR(제어압연),845,6,1조
양품,T,적용,1118.0,234,CR(제어압연),808,6,1조
양품,T,적용,1126.5,238,TMCP(온도제어),845,6,1조
양품,T,적용,1126.0,270,TMCP(온도제어),850,6,1조
양품,T,적용,1126.0,241,CR(제어압연),850,6,1조
양품,T,적용,1132.5,257,TMCP(온도제어),852,6,1조
양품,T,적용,1133.5,243,TMCP(온도제어),845,6,1조
양품,T,적용,1133.5,264,CR(제어압연),845,6,1조
양품,T,적용,1128.5,243,TMCP(온도제어),845,6,1조
양품,T,적용,1128.5,274,CR(제어압연),845,6,1조
양품,T,적용,1128.0,280,TMCP(온도제어),847,6,1조
양품,T,적용,1133.0,260,TMCP(온도제어),849,6,1조
양품,T,적용,1133.0,272,CR(제어압연),849,6,2조
양품,T,적용,1129.5,286,TMCP(온도제어),845,6,2조
양품,T,적용,1136.0,275,TMCP(온도제어),844,6,2조
양품,T,적용,1137.0,260,TMCP(온도제어),852,6,2조
양품,T,적용,1138.5,280,TMCP(온도제어),853,6,2조
양품,T,적용,1132.5,282,TMCP(온도제어),851,6,2조
양품,T,적용,1131.5,250,TMCP(온도제어),850,6,2조
양품,T,적용,1133.5,253,TMCP(온도제어),847,6,2조
양품,T,적용,1133.5,258,CR(제어압연),847,6,2조
양품,T,적용,1134.5,250,TMCP(온도제어),849,6,2조
양품,T,적용,1134.5,269,CR(제어압연),849,6,2조
양품,T,적용,1138.0,275,TMCP(온도제어),851,6,2조
불량,T,적용,1138.0,276,CR(제어압연),851,5,2조
양품,T,적용,1140.0,251,TMCP(온도제어),847,6,2조
양품,T,적용,1140.0,255,CR(제어압연),847,6,2조
양품,T,적용,1133.0,236,TMCP(온도제어),847,6,2조
양품,T,적용,1133.0,238,CR(제어압연),847,6,2조
양품,T,적용,1132.5,232,TMCP(온도제어),844,6,2조
양품,T,적용,1132.5,258,CR(제어압연),844,6,2조
양품,T,적용,1136.0,266,TMCP(온도제어),840,6,2조
양품,T,적용,1139.5,258,TMCP(온도제어),846,6,2조
양품,T,적용,1139.0,241,TMCP(온도제어),844,6,2조
양품,T,적용,1142.5,279,TMCP(온도제어),846,6,2조
양품,T,적용,1131.0,272,TMCP(온도제어),844,6,2조
양품,T,적용,1134.0,254,TMCP(온도제어),849,6,2조
양품,T,적용,1134.0,260,TMCP(온도제어),834,6,2조
불량,T,미적용,1138.0,235,TMCP(온도제어),847,6,2조
양품,T,적용,1127.5,217,TMCP(온도제어),842,6,2조
양품,T,적용,1123.5,267,TMCP(온도제어),845,6,2조
양품,T,적용,1123.5,246,CR(제어압연),845,6,2조
양품,T,적용,1125.5,251,TMCP(온도제어),843,6,2조
양품,T,적용,1117.5,255,TMCP(온도제어),773,6,2조
양품,T,적용,1117.5,258,CR(제어압연),773,6,2조
불량,T,적용,1124.5,231,TMCP(온도제어),760,5,2조
양품,T,적용,1124.5,206,CR(제어압연),760,6,2조
양품,T,적용,1129.0,269,TMCP(온도제어),859,6,2조
양품,T,적용,1129.5,232,TMCP(온도제어),842,6,2조
불량,T,미적용,1136.5,213,TMCP(온도제어),847,6,2조
양품,T,적용,1128.0,248,TMCP(온도제어),844,6,2조
양품,T,적용,1128.0,223,TMCP(온도제어),843,6,2조
양품,T,적용,1128.0,281,TMCP(온도제어),843,6,2조
양품,T,적용,1128.5,235,CR(제어압연),843,6,2조
양품,T,적용,1128.5,244,TMCP(온도제어),843,6,2조
양품,T,적용,1127.5,278,TMCP(온도제어),840,6,2조
불량,T,미적용,1124.0,250,TMCP(온도제어),846,6,2조
양품,T,적용,1119.0,277,TMCP(온도제어),839,6,2조
양품,T,적용,1127.5,256,TMCP(온도제어),843,6,2조
양품,T,적용,1126.0,264,TMCP(온도제어),844,6,2조
양품,T,적용,1127.5,261,TMCP(온도제어),841,6,2조
양품,C,적용,1127.5,297,CR(제어압연),934,8,2조
양품,C,적용,1136.0,235,CR(제어압연),911,8,2조
양품,C,적용,1130.0,240,CR(제어압연),935,10,2조
양품,C,적용,1130.0,287,CR(제어압연),935,10,2조
양품,C,적용,1135.5,286,CR(제어압연),915,10,2조
양품,C,적용,1137.0,284,CR(제어압연),923,10,2조
양품,C,적용,1136.5,284,CR(제어압연),913,10,2조
양품,C,적용,1133.0,251,CR(제어압연),977,8,2조
양품,C,적용,1138.5,273,CR(제어압연),985,8,2조
양품,C,적용,1139.5,285,CR(제어압연),955,10,2조
양품,C,적용,1138.0,245,CR(제어압연),955,10,2조
양품,C,적용,1144.0,267,CR(제어압연),950,10,2조
양품,C,적용,1140.5,244,CR(제어압연),952,10,2조
양품,C,적용,1136.0,258,CR(제어압연),956,10,2조
양품,C,적용,1138.0,282,CR(제어압연),920,10,2조
양품,C,적용,1147.5,261,CR(제어압연),959,10,2조
양품,C,적용,1145.5,263,CR(제어압연),918,10,2조
양품,C,적용,1138.5,254,CR(제어압연),930,10,2조
불량,C,적용,1153.0,262,CR(제어압연),930,9,2조
양품,C,적용,1155.0,298,CR(제어압연),944,10,2조
양품,C,적용,1149.0,273,CR(제어압연),930,10,2조
양품,C,적용,1150.5,264,CR(제어압연),976,10,2조
양품,C,적용,1154.5,262,CR(제어압연),956,10,2조
불량,C,미적용,1150.5,288,CR(제어압연),937,10,2조
양품,C,적용,1154.0,259,CR(제어압연),950,10,2조
불량,C,적용,1160.0,272,CR(제어압연),1004,10,2조
양품,C,적용,1161.5,286,CR(제어압연),961,10,1조
양품,C,적용,1154.5,270,CR(제어압연),996,10,1조
불량,C,적용,1151.5,290,CR(제어압연),995,9,1조
양품,C,적용,1148.5,269,CR(제어압연),953,10,1조
양품,C,적용,1146.0,262,CR(제어압연),956,10,1조
양품,C,적용,1166.0,246,CR(제어압연),992,8,1조
양품,C,적용,1168.0,294,CR(제어압연),988,8,1조
양품,C,적용,1146.0,288,CR(제어압연),982,8,1조
양품,C,적용,1164.5,263,CR(제어압연),967,10,1조
양품,C,적용,1152.5,301,CR(제어압연),975,10,1조
불량,C,적용,1160.5,250,CR(제어압연),1008,10,1조
불량,C,적용,1169.0,256,CR(제어압연),1018,10,1조
불량,C,적용,1168.5,267,CR(제어압연),1006,10,1조
양품,C,적용,1164.5,242,CR(제어압연),999,10,1조
양품,C,적용,1164.5,266,CR(제어압연),999,10,1조
불량,C,적용,1163.0,258,CR(제어압연),1005,10,1조
불량,C,적용,1162.0,253,CR(제어압연),1008,9,1조
불량,C,적용,1166.5,249,CR(제어압연),1012,10,1조
불량,C,적용,1168.0,243,CR(제어압연),1002,10,1조
불량,C,적용,1169.0,272,CR(제어압연),1023,10,1조
불량,C,적용,1168.5,206,CR(제어압연),1015,8,1조
불량,C,적용,1165.5,240,CR(제어압연),1021,8,1조
불량,C,적용,1162.0,229,CR(제어압연),1011,7,1조
불량,C,적용,1162.0,233,CR(제어압연),1011,8,1조
불량,C,적용,1170.5,238,CR(제어압연),1013,8,1조
불량,C,적용,1163.0,273,CR(제어압연),1019,8,1조
불량,C,적용,1167.5,241,CR(제어압연),1006,8,1조
불량,C,적용,1173.0,256,CR(제어압연),1026,8,1조
불량,C,적용,1170.5,235,CR(제어압연),1027,7,1조
불량,C,적용,1171.0,214,CR(제어압연),1020,8,1조
불량,C,적용,1172.0,250,CR(제어압연),1014,8,1조
불량,C,적용,1170.5,210,CR(제어압연),1022,8,1조
불량,C,적용,1166.0,231,CR(제어압연),1007,8,1조
불량,C,적용,1169.0,214,CR(제어압연),1007,8,1조
불량,C,적용,1169.0,244,CR(제어압연),1007,8,1조
불량,C,적용,1169.0,198,CR(제어압연),1007,8,1조
불량,C,적용,1172.5,200,CR(제어압연),1017,7,1조
불량,C,적용,1171.0,245,CR(제어압연),1006,8,1조
불량,C,적용,1171.0,244,CR(제어압연),1006,8,1조
불량,C,적용,1171.5,224,CR(제어압연),1007,8,1조
불량,C,적용,1165.0,233,CR(제어압연),1022,8,1조
불량,C,적용,1166.0,213,CR(제어압연),1031,7,1조
불량,C,적용,1160.5,218,CR(제어압연),1030,8,1조
불량,C,적용,1165.5,239,CR(제어압연),1062,8,1조
불량,C,적용,1170.5,228,CR(제어압연),1078,6,1조
불량,C,적용,1166.0,222,CR(제어압연),1066,6,1조
불량,C,적용,1155.0,229,CR(제어압연),1056,6,1조
불량,C,적용,1162.0,207,CR(제어압연),1054,8,1조
불량,C,적용,1158.0,221,CR(제어압연),1068,6,1조
불량,C,적용,1158.0,213,CR(제어압연),1054,6,1조
불량,C,적용,1159.5,232,CR(제어압연),1053,8,1조
양품,C,적용,1169.5,227,CR(제어압연),902,8,1조
양품,C,적용,1161.5,202,CR(제어압연),907,8,1조
불량,C,적용,1170.5,223,CR(제어압연),1037,8,1조
불량,C,적용,1170.5,229,CR(제어압연),1037,8,1조
불량,C,미적용,1166.0,251,CR(제어압연),901,8,1조
양품,C,적용,1170.0,201,CR(제어압연),976,8,1조
불량,C,적용,1162.5,221,CR(제어압연),1005,8,1조
불량,C,적용,1162.5,206,CR(제어압연),1005,7,1조
불량,C,적용,1164.5,236,CR(제어압연),1006,8,1조
불량,C,적용,1164.5,222,CR(제어압연),1006,8,1조
불량,C,적용,1164.0,242,CR(제어압연),1004,8,1조
불량,C,적용,1168.5,207,CR(제어압연),1018,8,1조
불량,C,적용,1169.0,221,CR(제어압연),1030,8,1조
불량,C,적용,1169.0,215,CR(제어압연),1005,8,1조
불량,C,적용,1165.0,217,CR(제어압연),1024,8,1조
불량,C,적용,1163.5,230,CR(제어압연),1027,8,1조
불량,C,적용,1174.0,221,CR(제어압연),1035,8,1조
불량,C,적용,1167.0,232,CR(제어압연),1031,8,1조
불량,C,적용,1161.5,215,CR(제어압연),1016,10,1조
불량,C,적용,1169.0,231,CR(제어압연),1027,10,1조
불량,C,적용,1168.0,217,CR(제어압연),1035,8,1조
불량,C,적용,1154.0,214,CR(제어압연),1017,10,1조
불량,C,적용,1163.0,223,CR(제어압연),1029,10,1조
불량,C,적용,1165.5,231,CR(제어압연),1014,10,2조
불량,C,적용,1159.5,225,CR(제어압연),1010,10,2조
불량,C,적용,1159.5,230,CR(제어압연),1010,10,2조
불량,C,적용,1162.5,214,CR(제어압연),1015,10,2조
양품,C,적용,1163.5,266,CR(제어압연),999,10,2조
양품,C,적용,1170.5,276,CR(제어압연),1000,10,2조
양품,C,적용,1158.0,264,CR(제어압연),991,8,2조
양품,C,적용,1158.0,246,CR(제어압연),991,8,2조
양품,C,적용,1158.0,229,CR(제어압연),991,8,2조
양품,C,적용,1161.0,228,CR(제어압연),995,8,2조
양품,C,적용,1149.5,256,CR(제어압연),945,10,2조
양품,C,적용,1159.0,238,CR(제어압연),941,10,2조
양품,C,적용,1163.5,213,CR(제어압연),962,10,2조
양품,C,적용,1169.5,242,CR(제어압연),952,10,2조
양품,C,적용,1169.5,252,CR(제어압연),952,10,2조
양품,C,적용,1169.5,237,CR(제어압연),952,10,2조
양품,C,적용,1158.5,213,CR(제어압연),979,8,2조
양품,C,적용,1160.5,224,CR(제어압연),993,8,2조
불량,C,적용,1162.0,230,CR(제어압연),1038,8,2조
불량,C,적용,1154.0,249,CR(제어압연),1004,8,2조
불량,C,적용,1154.0,256,CR(제어압연),1004,8,2조
불량,C,적용,1154.0,261,CR(제어압연),1004,8,2조
불량,C,적용,1161.0,237,CR(제어압연),1022,8,2조
불량,C,적용,1159.0,250,CR(제어압연),1043,6,2조
불량,C,적용,1161.0,217,CR(제어압연),1024,8,2조
불량,C,적용,1154.5,231,CR(제어압연),1029,8,2조
불량,C,적용,1155.0,235,CR(제어압연),1046,6,2조
불량,C,적용,1159.0,254,CR(제어압연),1035,8,2조
불량,C,적용,1161.5,226,CR(제어압연),1034,8,2조
불량,C,적용,1161.5,249,CR(제어압연),1032,8,2조
불량,C,적용,1160.5,267,CR(제어압연),1031,8,2조
불량,C,적용,1159.0,233,CR(제어압연),1032,8,2조
불량,C,적용,1154.0,229,CR(제어압연),1020,8,2조
불량,C,적용,1158.5,237,CR(제어압연),1012,8,2조
불량,C,적용,1154.5,270,CR(제어압연),1022,8,2조
불량,C,적용,1153.0,254,CR(제어압연),1031,8,2조
불량,C,적용,1161.0,229,CR(제어압연),1034,8,2조
불량,C,적용,1157.0,219,CR(제어압연),1053,6,2조
불량,C,적용,1157.0,270,CR(제어압연),1053,6,2조
불량,C,적용,1148.0,222,CR(제어압연),1007,8,2조
불량,C,적용,1158.0,236,CR(제어압연),1006,8,2조
양품,C,적용,1153.0,245,CR(제어압연),997,8,2조
불량,C,적용,1155.5,201,CR(제어압연),1002,8,2조
불량,C,적용,1155.5,220,CR(제어압연),1002,8,2조
불량,C,적용,1154.5,202,CR(제어압연),986,7,2조
불량,C,적용,1156.0,234,CR(제어압연),1043,6,2조
불량,C,적용,1158.0,265,CR(제어압연),1029,6,2조
불량,C,적용,1156.5,242,CR(제어압연),1019,10,2조
양품,C,적용,1150.0,223,CR(제어압연),989,10,2조
불량,C,적용,1149.0,202,CR(제어압연),1021,8,2조
양품,C,적용,1151.0,220,CR(제어압연),996,8,2조
불량,C,적용,1153.0,211,CR(제어압연),1010,8,2조
불량,C,적용,1150.5,261,CR(제어압연),1012,8,2조
불량,C,적용,1141.5,238,CR(제어압연),1029,6,2조
불량,C,적용,1153.0,220,CR(제어압연),1002,7,2조
불량,C,적용,1136.5,216,CR(제어압연),1032,6,2조
불량,C,적용,1147.5,225,CR(제어압연),1048,8,2조
불량,C,적용,1150.5,198,CR(제어압연),1019,8,2조
불량,C,적용,1146.5,251,CR(제어압연),1023,8,2조
불량,C,적용,1143.0,242,CR(제어압연),1034,6,2조
불량,C,적용,1133.0,203,CR(제어압연),1020,8,2조
불량,C,적용,1133.0,221,CR(제어압연),1020,8,2조
불량,C,적용,1133.0,237,CR(제어압연),1020,8,2조
불량,C,적용,1133.0,231,CR(제어압연),1020,8,2조
불량,C,적용,1140.0,205,CR(제어압연),1003,8,2조
불량,C,적용,1140.0,239,CR(제어압연),1003,8,2조
불량,C,적용,1138.5,249,CR(제어압연),1011,8,2조
불량,C,적용,1141.0,221,CR(제어압연),1007,8,2조
불량,C,적용,1140.5,207,CR(제어압연),1005,8,2조
불량,C,적용,1137.0,187,CR(제어압연),1006,10,2조
양품,C,적용,1142.0,194,CR(제어압연),998,8,2조
양품,C,적용,1144.0,199,CR(제어압연),987,10,1조
양품,C,적용,1144.0,212,CR(제어압연),987,10,1조
불량,C,적용,1143.0,182,CR(제어압연),968,9,1조
양품,C,적용,1137.0,254,CR(제어압연),980,10,1조
양품,C,적용,1144.0,213,CR(제어압연),973,10,1조
불량,C,미적용,1152.0,190,CR(제어압연),976,10,1조
양품,C,적용,1134.5,165,CR(제어압연),956,10,1조
양품,C,적용,1134.5,206,CR(제어압연),956,10,1조
양품,C,적용,1134.5,171,CR(제어압연),956,10,1조
불량,C,적용,1144.5,206,CR(제어압연),971,9,1조
불량,C,적용,1152.5,186,CR(제어압연),985,9,1조
불량,C,미적용,1147.0,219,CR(제어압연),972,10,1조
양품,C,적용,1150.0,181,CR(제어압연),973,10,1조
양품,C,적용,1146.0,180,CR(제어압연),968,10,1조
양품,C,적용,1126.5,191,CR(제어압연),969,10,1조
양품,C,적용,1143.5,210,CR(제어압연),973,10,1조
양품,C,적용,1150.0,192,CR(제어압연),993,10,1조
양품,C,적용,1144.5,195,CR(제어압연),957,10,1조
불량,C,적용,1148.5,223,CR(제어압연),971,7,1조
불량,C,미적용,1137.0,193,CR(제어압연),972,8,1조
양품,C,적용,1137.0,221,CR(제어압연),972,8,1조
양품,C,적용,1122.0,224,CR(제어압연),959,8,1조
양품,C,적용,1141.0,207,CR(제어압연),976,8,1조
양품,C,적용,1139.0,187,CR(제어압연),913,10,1조
양품,C,적용,1141.5,185,CR(제어압연),956,8,1조
양품,C,적용,1141.0,187,CR(제어압연),958,8,1조
양품,C,적용,1139.5,208,CR(제어압연),945,10,1조
양품,C,적용,1131.5,208,CR(제어압연),934,10,1조
양품,C,적용,1126.0,211,CR(제어압연),951,10,1조
양품,C,적용,1136.5,206,CR(제어압연),939,10,1조
양품,C,적용,1136.5,189,CR(제어압연),939,10,1조
양품,C,적용,1147.0,214,CR(제어압연),947,10,1조
불량,C,적용,1147.0,182,CR(제어압연),947,9,1조
양품,C,적용,1128.5,187,CR(제어압연),970,10,1조
양품,C,적용,1131.5,186,CR(제어압연),975,10,1조
양품,C,적용,1136.0,178,CR(제어압연),982,10,1조
불량,C,적용,1125.5,209,CR(제어압연),971,9,1조
양품,C,적용,1139.0,224,CR(제어압연),979,10,1조
불량,C,적용,1140.0,216,CR(제어압연),991,7,1조
불량,C,적용,1143.5,187,CR(제어압연),988,7,1조
양품,C,적용,1138.5,212,CR(제어압연),977,8,1조
양품,C,적용,1127.0,249,CR(제어압연),983,8,1조
양품,C,적용,1151.0,190,CR(제어압연),995,8,1조
양품,C,적용,1154.5,249,CR(제어압연),985,8,1조
양품,C,적용,1140.0,229,CR(제어압연),984,8,1조
양품,C,적용,1147.5,188,CR(제어압연),899,8,1조
양품,C,적용,1152.0,197,CR(제어압연),993,8,1조
양품,C,적용,1150.0,187,CR(제어압연),992,8,1조
양품,C,적용,1142.0,221,CR(제어압연),987,8,1조
양품,C,적용,1151.5,221,CR(제어압연),989,8,1조
양품,C,적용,1151.5,182,CR(제어압연),989,8,1조
양품,C,적용,1148.0,220,CR(제어압연),976,8,1조
양품,C,적용,1148.0,196,CR(제어압연),976,8,1조
양품,C,적용,1169.0,219,CR(제어압연),972,8,1조
불량,C,적용,1165.5,215,CR(제어압연),1009,8,1조
불량,C,적용,1152.0,216,CR(제어압연),1009,7,1조
불량,C,미적용,1152.0,212,CR(제어압연),989,8,1조
양품,C,적용,1141.0,221,CR(제어압연),970,8,1조
양품,C,적용,1152.5,194,CR(제어압연),987,8,1조
양품,C,적용,1152.5,213,CR(제어압연),987,8,1조
양품,C,적용,1152.0,205,CR(제어압연),981,8,1조
양품,C,적용,1135.0,195,CR(제어압연),972,8,1조
양품,C,적용,1172.0,209,CR(제어압연),960,10,1조
불량,C,적용,1159.0,197,CR(제어압연),975,9,1조
양품,C,적용,1168.0,186,CR(제어압연),979,10,1조
양품,C,적용,1162.0,212,CR(제어압연),980,10,1조
양품,C,적용,1172.5,205,CR(제어압연),976,10,2조
양품,C,적용,1160.5,215,CR(제어압연),975,10,2조
양품,C,적용,1158.5,214,CR(제어압연),971,10,2조
양품,C,적용,1158.5,201,CR(제어압연),971,10,2조
양품,C,적용,1158.5,226,CR(제어압연),971,10,2조
불량,C,적용,1163.0,216,CR(제어압연),962,9,2조
불량,C,미적용,1137.5,193,CR(제어압연),964,10,2조
양품,C,적용,1164.5,194,CR(제어압연),969,10,2조
양품,C,적용,1159.5,198,CR(제어압연),945,10,2조
양품,C,적용,1159.5,206,CR(제어압연),945,10,2조
양품,C,적용,1150.0,196,CR(제어압연),886,10,2조
양품,C,적용,1141.5,246,CR(제어압연),898,10,2조
양품,C,적용,1141.5,229,CR(제어압연),898,10,2조
불량,C,적용,1171.5,215,CR(제어압연),923,9,2조
양품,C,적용,1169.5,224,CR(제어압연),929,10,2조
양품,C,적용,1169.5,188,CR(제어압연),929,10,2조
양품,C,적용,1169.5,194,CR(제어압연),929,10,2조
양품,C,적용,1172.5,188,CR(제어압연),916,10,2조
양품,C,적용,1172.5,224,CR(제어압연),916,10,2조
양품,C,적용,1174.5,223,CR(제어압연),907,10,2조
양품,C,적용,1179.0,201,CR(제어압연),905,10,2조
불량,C,적용,1178.0,216,CR(제어압연),911,9,2조
불량,C,미적용,1178.0,233,CR(제어압연),911,10,2조
양품,C,적용,1178.0,190,CR(제어압연),911,10,2조
양품,C,적용,1172.0,228,CR(제어압연),937,10,2조
양품,C,적용,1176.5,237,CR(제어압연),964,10,2조
양품,C,적용,1167.5,214,CR(제어압연),984,10,2조
양품,C,적용,1172.5,230,CR(제어압연),993,10,2조
양품,C,적용,1171.5,216,CR(제어압연),993,10,2조
양품,C,적용,1171.5,226,CR(제어압연),993,10,2조
양품,C,적용,1179.0,232,CR(제어압연),993,10,2조
양품,C,적용,1175.0,191,CR(제어압연),998,10,2조
양품,C,적용,1174.0,236,CR(제어압연),988,10,2조
양품,C,적용,1172.5,206,CR(제어압연),977,8,2조
양품,C,적용,1171.0,229,CR(제어압연),973,8,2조
양품,C,적용,1176.5,226,CR(제어압연),978,8,2조
양품,C,적용,1173.5,200,CR(제어압연),993,8,2조
불량,C,적용,1159.5,215,CR(제어압연),1004,8,2조
양품,C,적용,1165.5,199,CR(제어압연),951,8,2조
불량,C,미적용,1165.5,235,CR(제어압연),951,8,2조
양품,C,적용,1162.0,210,CR(제어압연),955,8,2조
양품,C,적용,1153.5,229,CR(제어압연),966,8,2조
불량,C,적용,1183.5,213,CR(제어압연),998,7,2조
불량,C,미적용,1164.5,225,CR(제어압연),991,8,2조
양품,C,적용,1181.5,235,CR(제어압연),997,8,2조
양품,C,적용,1154.0,224,CR(제어압연),987,8,2조
양품,C,적용,1171.0,216,CR(제어압연),990,10,2조
